x-axis,1,2
second,Volt,Volt
-2.307404,0.007661,0.330447
-2.304902,-0.014035,0.308752
-2.302401,0.032426,0.355212
-2.299900,0.015938,0.338725
-2.297399,0.004174,0.326961
-2.294897,-0.030943,0.291844
-2.292396,0.008862,0.331649
-2.289895,0.006068,0.328855
-2.287394,0.009075,0.331861
-2.284892,-0.029597,0.293190
-2.282391,-0.007795,0.314991
-2.279890,0.011160,0.333947
-2.277389,0.012304,0.335091
-2.274887,0.028297,0.351084
-2.272386,-0.001966,0.320821
-2.269885,-0.012077,0.310710
-2.267384,-0.000292,0.322495
-2.264882,-0.024703,0.298083
-2.262381,0.010442,0.333229
-2.259880,-0.012978,0.309809
-2.257379,0.009902,0.332688
-2.254877,-0.013599,0.309188
-2.252376,-0.005134,0.317653
-2.249875,0.012003,0.334790
-2.247374,0.004617,0.327404
-2.244872,-0.000258,0.322528
-2.242371,0.005022,0.327809
-2.239870,-0.022227,0.300559
-2.237369,-0.020589,0.302197
-2.234867,-0.007163,0.315623
-2.232366,0.000905,0.323692
-2.229865,-0.010185,0.312602
-2.227364,-0.023630,0.299157
-2.224862,0.014927,0.337714
-2.222361,-0.023398,0.299388
-2.219860,-0.015217,0.307569
-2.217359,-0.008559,0.314228
-2.214857,0.015432,0.338218
-2.212356,-0.029559,0.293227
-2.209855,-0.026439,0.296348
-2.207354,-0.021938,0.300849
-2.204852,-0.007329,0.315457
-2.202351,0.015335,0.338122
-2.199850,-0.035266,0.287520
-2.197349,0.014879,0.337666
-2.194847,-0.012285,0.310502
-2.192346,0.006088,0.328874
-2.189845,-0.031527,0.291259
-2.187344,-0.014558,0.308229
-2.184842,0.000081,0.322867
-2.182341,-0.009698,0.313088
-2.179840,0.026279,0.349066
-2.177339,-0.047239,0.275547
-2.174837,0.007261,0.330048
-2.172336,-0.008941,0.313846
-2.169835,0.010138,0.332925
-2.167334,0.013259,0.336045
-2.164832,-0.024025,0.298761
-2.162331,-0.007967,0.314819
-2.159830,-0.006929,0.315857
-2.157329,0.009706,0.332493
-2.154827,-0.017854,0.304933
-2.152326,0.031803,0.354590
-2.149825,0.000272,0.323059
-2.147324,0.005247,0.328034
-2.144822,0.001723,0.324510
-2.142321,-0.004141,0.318646
-2.139820,-0.007347,0.315440
-2.137319,-0.012942,0.309845
-2.134817,-0.011930,0.310857
-2.132316,0.003077,0.325864
-2.129815,0.019593,0.342379
-2.127314,-0.034328,0.288458
-2.124812,-0.002290,0.320496
-2.122311,-0.004208,0.318579
-2.119810,-0.023040,0.299747
-2.117309,-0.021886,0.300900
-2.114807,-0.001453,0.321333
-2.112306,-0.005177,0.317610
-2.109805,-0.006816,0.315970
-2.107304,0.008181,0.330967
-2.104802,0.004916,0.327702
-2.102301,-0.003850,0.318936
-2.099800,-0.011571,0.311215
-2.097299,-0.014908,0.307879
-2.094797,-0.002819,0.319967
-2.092296,-0.007021,0.315766
-2.089795,-0.007443,0.315344
-2.087294,-0.005193,0.317593
-2.084792,-0.016893,0.305894
-2.082291,-0.014384,0.308402
-2.079790,-0.015867,0.306919
-2.077289,0.001234,0.324021
-2.074787,0.020515,0.343302
-2.072286,0.029739,0.352526
-2.069785,0.010184,0.332971
-2.067284,-0.032641,0.290145
-2.064782,-0.021841,0.300945
-2.062281,0.005809,0.328595
-2.059780,-0.011921,0.310866
-2.057279,0.012336,0.335122
-2.054777,0.004254,0.327041
-2.052276,0.014527,0.337313
-2.049775,0.003555,0.326342
-2.047274,0.024282,0.347068
-2.044772,-0.018511,0.304275
-2.042271,0.022492,0.345278
-2.039770,-0.006063,0.316724
-2.037269,0.025456,0.348243
-2.034767,-0.023156,0.299630
-2.032266,0.012220,0.335007
-2.029765,-0.016235,0.306551
-2.027264,-0.021630,0.301156
-2.024762,-0.010578,0.312208
-2.022261,-0.011688,0.311099
-2.019760,-0.006743,0.316043
-2.017259,0.012908,0.335695
-2.014757,-0.003310,0.319476
-2.012256,0.014443,0.337230
-2.009755,0.019295,0.342081
-2.007254,-0.009563,0.313223
-2.004752,0.017228,0.340015
-2.002251,-0.023834,0.298952
-1.999750,-0.021690,0.301097
-1.997249,-0.045254,0.277532
-1.994747,-0.004309,0.318477
-1.992246,0.023323,0.346109
-1.989745,0.012025,0.334812
-1.987244,-0.000499,0.322288
-1.984742,-0.007456,0.315330
-1.982241,0.013139,0.335926
-1.979740,-0.010832,0.311955
-1.977239,-0.010274,0.312512
-1.974737,0.030182,0.352969
-1.972236,-0.018846,0.303941
-1.969735,0.021441,0.344228
-1.967234,-0.010247,0.312539
-1.964732,-0.028364,0.294422
-1.962231,0.024883,0.347670
-1.959730,0.024712,0.347499
-1.957229,-0.049565,0.273221
-1.954727,0.027770,0.350556
-1.952226,-0.022418,0.300369
-1.949725,-0.013974,0.308812
-1.947224,-0.014456,0.308331
-1.944722,0.007287,0.330073
-1.942221,-0.008072,0.314715
-1.939720,-0.019542,0.303244
-1.937219,0.004124,0.326911
-1.934717,0.004299,0.327085
-1.932216,-0.015968,0.306818
-1.929715,0.003192,0.325978
-1.927214,0.018479,0.341265
-1.924712,0.026331,0.349117
-1.922211,-0.019714,0.303072
-1.919710,0.010797,0.333584
-1.917209,-0.001570,0.321216
-1.914707,-0.005846,0.316941
-1.912206,0.013580,0.336366
-1.909705,0.001345,0.324131
-1.907204,-0.012961,0.309826
-1.904702,-0.016046,0.306740
-1.902201,-0.020289,0.302498
-1.899700,-0.015299,0.307488
-1.897199,-0.007509,0.315277
-1.894697,0.032104,0.354890
-1.892196,-0.002577,0.320209
-1.889695,-0.002644,0.320143
-1.887194,0.003709,0.326495
-1.884692,-0.026769,0.296017
-1.882191,-0.013593,0.309193
-1.879690,-0.006448,0.316338
-1.877189,0.036725,0.359511
-1.874687,-0.027080,0.295706
-1.872186,0.018557,0.341343
-1.869685,0.000085,0.322872
-1.867184,-0.015455,0.307331
-1.864682,-0.013271,0.309516
-1.862181,0.006530,0.329316
-1.859680,-0.036689,0.286097
-1.857179,-0.035043,0.287743
-1.854677,-0.019871,0.302915
-1.852176,-0.042671,0.280116
-1.849675,-0.041632,0.281155
-1.847174,0.011210,0.333997
-1.844672,0.013087,0.335873
-1.842171,0.003054,0.325840
-1.839670,-0.012227,0.310559
-1.837169,-0.020463,0.302323
-1.834667,-0.028910,0.293876
-1.832166,-0.011346,0.311440
-1.829665,0.004378,0.327165
-1.827164,-0.010377,0.312409
-1.824662,0.017787,0.340573
-1.822161,-0.001566,0.321221
-1.819660,-0.008250,0.314536
-1.817159,-0.008180,0.314606
-1.814657,0.005310,0.328097
-1.812156,0.027864,0.350651
-1.809655,0.009388,0.332175
-1.807154,0.014041,0.336828
-1.804652,-0.038265,0.284522
-1.802151,0.027716,0.350503
-1.799650,0.007078,0.329864
-1.797149,0.013659,0.336445
-1.794647,-0.031293,0.291494
-1.792146,0.020283,0.343069
-1.789645,-0.023978,0.298809
-1.787144,0.027247,0.350034
-1.784642,-0.010648,0.312139
-1.782141,0.011487,0.334274
-1.779640,-0.019923,0.302863
-1.777139,0.003942,0.326729
-1.774637,-0.015466,0.307320
-1.772136,-0.023378,0.299408
-1.769635,0.022276,0.345062
-1.767134,0.018127,0.340913
-1.764632,-0.007446,0.315341
-1.762131,-0.014027,0.308760
-1.759630,-0.007463,0.315324
-1.757129,-0.003616,0.319171
-1.754627,-0.005116,0.317671
-1.752126,-0.037338,0.285448
-1.749625,-0.013553,0.309234
-1.747124,0.003280,0.326066
-1.744622,-0.017016,0.305770
-1.742121,-0.027432,0.295355
-1.739620,-0.018472,0.304315
-1.737119,0.003003,0.325790
-1.734617,-0.007291,0.315495
-1.732116,-0.019281,0.303506
-1.729615,0.029302,0.352088
-1.727114,0.024008,0.346795
-1.724612,0.005440,0.328227
-1.722111,-0.008044,0.314742
-1.719610,0.005266,0.328052
-1.717109,0.012943,0.335730
-1.714607,-0.007109,0.315677
-1.712106,-0.021377,0.301410
-1.709605,0.002447,0.325234
-1.707104,0.030904,0.353690
-1.704602,-0.008833,0.313954
-1.702101,-0.013079,0.309707
-1.699600,-0.015219,0.307568
-1.697099,0.035400,0.358186
-1.694597,-0.000456,0.322330
-1.692096,-0.023967,0.298819
-1.689595,-0.005686,0.317101
-1.687094,0.024948,0.347734
-1.684592,0.018484,0.341270
-1.682091,-0.000405,0.322381
-1.679590,0.016541,0.339327
-1.677089,0.006597,0.329383
-1.674587,-0.016558,0.306229
-1.672086,0.015944,0.338730
-1.669585,-0.025479,0.297308
-1.667084,0.023310,0.346097
-1.664582,0.010833,0.333620
-1.662081,0.010286,0.333073
-1.659580,-0.015825,0.306961
-1.657079,-0.004105,0.318681
-1.654577,0.008039,0.330825
-1.652076,0.041479,0.364265
-1.649575,-0.007602,0.315184
-1.647074,-0.017214,0.305573
-1.644572,0.021574,0.344360
-1.642071,-0.021259,0.301527
-1.639570,-0.032807,0.289979
-1.637069,0.014538,0.337324
-1.634567,-0.002284,0.320502
-1.632066,-0.002219,0.320568
-1.629565,0.012354,0.335140
-1.627064,-0.016776,0.306010
-1.624562,-0.048563,0.274224
-1.622061,0.023200,0.345987
-1.619560,0.004742,0.327528
-1.617059,0.012278,0.335064
-1.614557,0.020560,0.343346
-1.612056,0.001740,0.324526
-1.609555,-0.004143,0.318644
-1.607054,-0.025235,0.297552
-1.604552,-0.009097,0.313689
-1.602051,-0.018062,0.304725
-1.599550,-0.032484,0.290302
-1.597049,0.006667,0.329454
-1.594547,0.032752,0.355539
-1.592046,0.020410,0.343197
-1.589545,-0.034711,0.288075
-1.587044,0.029931,0.352718
-1.584542,-0.016943,0.305844
-1.582041,0.011358,0.334144
-1.579540,-0.013916,0.308870
-1.577039,0.016899,0.339685
-1.574537,0.001243,0.324030
-1.572036,-0.000420,0.322366
-1.569535,-0.002219,0.320567
-1.567034,-0.007311,0.315476
-1.564532,-0.010710,0.312076
-1.562031,-0.004840,0.317946
-1.559530,0.008971,0.331758
-1.557029,-0.026162,0.296625
-1.554527,-0.009457,0.313330
-1.552026,0.006865,0.329652
-1.549525,0.000024,0.322810
-1.547024,0.031554,0.354341
-1.544522,-0.010558,0.312229
-1.542021,-0.010805,0.311982
-1.539520,0.030772,0.353559
-1.537019,0.020281,0.343068
-1.534517,0.013277,0.336064
-1.532016,-0.028958,0.293828
-1.529515,-0.005650,0.317136
-1.527014,0.008666,0.331452
-1.524512,0.015888,0.338674
-1.522011,-0.006848,0.315939
-1.519510,0.004765,0.327551
-1.517009,0.009053,0.331839
-1.514507,0.012118,0.334905
-1.512006,0.003734,0.326521
-1.509505,-0.000734,0.322053
-1.507004,0.006279,0.329065
-1.504502,0.017199,0.339985
-1.502001,-0.002570,0.320217
-1.499500,0.005194,0.327980
-1.496998,0.017411,0.340197
-1.494497,-0.018098,0.304688
-1.491996,-0.003582,0.319205
-1.489495,0.000176,0.322962
-1.486993,-0.007333,0.315453
-1.484492,-0.002844,0.319942
-1.481991,0.004423,0.327210
-1.479490,0.008576,0.331363
-1.476988,-0.007921,0.314866
-1.474487,-0.024641,0.298146
-1.471986,0.004300,0.327086
-1.469485,0.002855,0.325642
-1.466983,-0.004370,0.318416
-1.464482,0.027331,0.350118
-1.461981,-0.000388,0.322399
-1.459480,-0.000973,0.321813
-1.456978,0.032727,0.355513
-1.454477,-0.010251,0.312536
-1.451976,-0.008041,0.314745
-1.449475,0.017757,0.340544
-1.446973,0.012486,0.335273
-1.444472,0.014458,0.337245
-1.441971,0.004909,0.327696
-1.439470,0.043615,0.366402
-1.436968,-0.012024,0.310762
-1.434467,0.016196,0.338983
-1.431966,-0.005263,0.317524
-1.429465,-0.016964,0.305822
-1.426963,-0.012830,0.309957
-1.424462,0.039974,0.362760
-1.421961,-0.006625,0.316162
-1.419460,0.015623,0.338409
-1.416958,-0.014317,0.308470
-1.414457,0.009963,0.332749
-1.411956,0.005509,0.328296
-1.409455,0.007107,0.329893
-1.406953,0.010310,0.333097
-1.404452,-0.015920,0.306867
-1.401951,-0.019496,0.303290
-1.399450,0.007655,0.330441
-1.396948,0.000788,0.323574
-1.394447,0.005658,0.328444
-1.391946,0.024863,0.347650
-1.389445,-0.007135,0.315651
-1.386943,-0.004018,0.318769
-1.384442,0.018671,0.341457
-1.381941,-0.010435,0.312351
-1.379440,0.007515,0.330302
-1.376938,0.009430,0.332216
-1.374437,-0.022259,0.300527
-1.371936,0.005230,0.328017
-1.369435,0.030471,0.353257
-1.366933,-0.028841,0.293946
-1.364432,-0.012685,0.310102
-1.361931,-0.021351,0.301435
-1.359430,-0.005215,0.317572
-1.356928,-0.024169,0.298617
-1.354427,-0.001649,0.321137
-1.351926,0.005761,0.328547
-1.349425,-0.003361,0.319426
-1.346923,0.000950,0.323737
-1.344422,-0.020878,0.301908
-1.341921,0.007257,0.330043
-1.339420,-0.004207,0.318580
-1.336918,0.024653,0.347440
-1.334417,0.006668,0.329454
-1.331916,-0.015034,0.307753
-1.329415,0.017415,0.340202
-1.326913,0.021453,0.344239
-1.324412,0.004589,0.327376
-1.321911,0.001983,0.324770
-1.319410,-0.001824,0.320963
-1.316908,-0.035138,0.287649
-1.314407,-0.002589,0.320198
-1.311906,0.008507,0.331294
-1.309405,-0.007204,0.315582
-1.306903,-0.012804,0.309982
-1.304402,-0.021938,0.300848
-1.301901,-0.022488,0.300298
-1.299400,-0.019614,0.303173
-1.296898,-0.013941,0.308846
-1.294397,0.005777,0.328563
-1.291896,0.037249,0.360035
-1.289395,0.024318,0.347105
-1.286893,0.025594,0.348381
-1.284392,0.021538,0.344324
-1.281891,0.014281,0.337067
-1.279390,0.021556,0.344342
-1.276888,-0.007411,0.315375
-1.274387,-0.004329,0.318458
-1.271886,0.016302,0.339088
-1.269385,-0.007131,0.315655
-1.266883,0.012485,0.335271
-1.264382,0.014619,0.337406
-1.261881,-0.002407,0.320379
-1.259380,0.014094,0.336881
-1.256878,-0.017439,0.305347
-1.254377,-0.012389,0.310397
-1.251876,-0.031324,0.291463
-1.249375,0.004078,0.326865
-1.246873,-0.006609,0.316177
-1.244372,0.010732,0.333518
-1.241871,-0.006589,0.316198
-1.239370,-0.004890,0.317896
-1.236868,0.013716,0.336502
-1.234367,0.023934,0.346720
-1.231866,0.015311,0.338098
-1.229365,-0.010918,0.311869
-1.226863,0.008080,0.330867
-1.224362,-0.006669,0.316117
-1.221861,-0.008160,0.314626
-1.219360,-0.009725,0.313062
-1.216858,-0.004472,0.318314
-1.214357,0.023299,0.346085
-1.211856,-0.006587,0.316200
-1.209355,-0.006586,0.316200
-1.206853,0.014325,0.337111
-1.204352,0.016218,0.339004
-1.201851,-0.003471,0.319316
-1.199350,-0.002854,0.319933
-1.196848,0.020442,0.343229
-1.194347,0.009518,0.332304
-1.191846,-0.003005,0.319781
-1.189345,-0.006176,0.316611
-1.186843,0.023335,0.346122
-1.184342,-0.004455,0.318331
-1.181841,-0.044853,0.277934
-1.179340,0.011322,0.334109
-1.176838,-0.013189,0.309598
-1.174337,-0.021611,0.301175
-1.171836,-0.015756,0.307031
-1.169335,-0.022373,0.300414
-1.166833,0.014936,0.337722
-1.164332,-0.005357,0.317429
-1.161831,-0.045272,0.277514
-1.159330,0.034594,0.357381
-1.156828,-0.006126,0.316661
-1.154327,-0.008235,0.314552
-1.151826,0.009301,0.332087
-1.149325,0.012074,0.334860
-1.146823,0.009620,0.332407
-1.144322,-0.026255,0.296531
-1.141821,0.014167,0.336954
-1.139320,-0.015234,0.307553
-1.136818,0.011526,0.334312
-1.134317,0.020875,0.343661
-1.131816,0.028230,0.351017
-1.129315,0.014999,0.337785
-1.126813,0.022043,0.344830
-1.124312,0.002235,0.325022
-1.121811,0.025740,0.348527
-1.119310,-0.020369,0.302418
-1.116808,-0.018689,0.304098
-1.114307,0.010276,0.333062
-1.111806,-0.034048,0.288738
-1.109305,0.007996,0.330783
-1.106803,0.026598,0.349385
-1.104302,-0.008907,0.313880
-1.101801,0.003826,0.326613
-1.099300,-0.005005,0.317781
-1.096798,-0.008181,0.314606
-1.094297,0.010865,0.333651
-1.091796,0.010714,0.333501
-1.089295,-0.008544,0.314243
-1.086793,-0.003507,0.319280
-1.084292,-0.016692,0.306095
-1.081791,-0.007086,0.315701
-1.079290,-0.000145,0.322642
-1.076788,0.011886,0.334673
-1.074287,-0.034063,0.288723
-1.071786,0.035513,0.358299
-1.069285,0.029593,0.352379
-1.066783,0.016225,0.339012
-1.064282,-0.007612,0.315175
-1.061781,0.012995,0.335781
-1.059280,0.016821,0.339607
-1.056778,0.023466,0.346253
-1.054277,-0.006244,0.316543
-1.051776,-0.003031,0.319755
-1.049275,0.035741,0.358527
-1.046773,0.008912,0.331699
-1.044272,-0.029615,0.293171
-1.041771,0.012008,0.334794
-1.039270,0.010176,0.332963
-1.036768,0.013870,0.336656
-1.034267,0.000041,0.322828
-1.031766,0.013901,0.336687
-1.029265,0.001916,0.324702
-1.026763,0.019755,0.342541
-1.024262,0.005660,0.328447
-1.021761,0.004424,0.327211
-1.019260,0.001848,0.324635
-1.016758,-0.013829,0.308957
-1.014257,0.041278,0.364064
-1.011756,0.005861,0.328647
-1.009255,0.005640,0.328427
-1.006753,-0.005975,0.316812
-1.004252,-0.000213,0.322573
-1.001751,0.010744,0.333530
-0.999250,0.008272,0.331058
-0.996748,-0.012037,0.310749
-0.994247,0.000434,0.323221
-0.991746,-0.028179,0.294607
-0.989245,-0.018985,0.303802
-0.986743,-0.005608,0.317179
-0.984242,0.005546,0.328333
-0.981741,0.015674,0.338460
-0.979240,0.036905,0.359692
-0.976738,-0.011827,0.310959
-0.974237,-0.044550,0.278236
-0.971736,0.026879,0.349666
-0.969235,0.015201,0.337987
-0.966733,0.019489,0.342276
-0.964232,0.015470,0.338257
-0.961731,0.020010,0.342796
-0.959230,-0.007442,0.315344
-0.956728,-0.007796,0.314991
-0.954227,-0.002380,0.320406
-0.951726,-0.016487,0.306300
-0.949225,-0.002797,0.319989
-0.946723,0.019870,0.342656
-0.944222,-0.001256,0.321531
-0.941721,0.011548,0.334335
-0.939220,-0.001196,0.321590
-0.936718,-0.019257,0.303529
-0.934217,0.017312,0.340099
-0.931716,-0.008544,0.314242
-0.929215,-0.019135,0.303652
-0.926713,-0.018727,0.304059
-0.924212,0.009264,0.332050
-0.921711,-0.018860,0.303927
-0.919210,0.020434,0.343220
-0.916708,-0.000235,0.322551
-0.914207,-0.001713,0.321073
-0.911706,0.000853,0.323640
-0.909205,0.015233,0.338020
-0.906703,-0.016762,0.306025
-0.904202,-0.000285,0.322502
-0.901701,0.023949,0.346735
-0.899200,0.006841,0.329627
-0.896698,0.001062,0.323848
-0.894197,0.002641,0.325428
-0.891696,-0.019745,0.303041
-0.889195,-0.002342,0.320444
-0.886693,0.011882,0.334669
-0.884192,0.026772,0.349558
-0.881691,-0.007802,0.314985
-0.879190,-0.012575,0.310212
-0.876688,-0.012014,0.310772
-0.874187,-0.000009,0.322778
-0.871686,0.018867,0.341653
-0.869185,0.006411,0.329197
-0.866683,0.011376,0.334163
-0.864182,-0.022082,0.300704
-0.861681,-0.003643,0.319144
-0.859180,0.019265,0.342051
-0.856678,-0.009880,0.312907
-0.854177,0.002629,0.325416
-0.851676,-0.017890,0.304897
-0.849175,-0.022910,0.299877
-0.846673,0.000198,0.322984
-0.844172,-0.004530,0.318256
-0.841671,0.029980,0.352766
-0.839170,0.008039,0.330825
-0.836668,-0.004332,0.318455
-0.834167,-0.010158,0.312628
-0.831666,0.003476,0.326263
-0.829165,0.001850,0.324637
-0.826663,0.022837,0.345623
-0.824162,0.026335,0.349122
-0.821661,0.006044,0.328830
-0.819160,0.019607,0.342393
-0.816658,-0.006991,0.315795
-0.814157,0.014565,0.337352
-0.811656,-0.003323,0.319463
-0.809155,-0.025029,0.297758
-0.806653,-0.010522,0.312264
-0.804152,0.015162,0.337949
-0.801651,0.015202,0.337989
-0.799150,0.007693,0.330479
-0.796648,-0.017186,0.305601
-0.794147,0.013929,0.336715
-0.791646,-0.007144,0.315643
-0.789145,0.003260,0.326047
-0.786643,-0.014629,0.308158
-0.784142,0.007162,0.329949
-0.781641,0.012675,0.335461
-0.779140,0.004961,0.327747
-0.776638,0.005547,0.328334
-0.774137,0.026665,0.349452
-0.771636,-0.000955,0.321831
-0.769135,-0.018945,0.303842
-0.766633,0.007903,0.330689
-0.764132,0.027677,0.350464
-0.761631,0.022389,0.345176
-0.759130,0.035690,0.358477
-0.756628,-0.007323,0.315463
-0.754127,-0.016252,0.306534
-0.751626,0.007253,0.330039
-0.749125,0.011244,0.334030
-0.746623,-0.026542,0.296245
-0.744122,0.006520,0.329307
-0.741621,0.011739,0.334526
-0.739120,0.010104,0.332890
-0.736618,0.005559,0.328346
-0.734117,-0.003275,0.319512
-0.731616,0.015768,0.338554
-0.729115,-0.008111,0.314676
-0.726613,0.008349,0.331136
-0.724112,-0.003579,0.319207
-0.721611,-0.003827,0.318959
-0.719110,-0.006874,0.315913
-0.716608,-0.016135,0.306652
-0.714107,0.016291,0.339077
-0.711606,-0.014317,0.308469
-0.709105,-0.010788,0.311998
-0.706603,-0.026135,0.296651
-0.704102,-0.013410,0.309377
-0.701601,-0.009084,0.313702
-0.699100,0.007192,0.329978
-0.696598,-0.006764,0.316023
-0.694097,0.027607,0.350393
-0.691596,0.011007,0.333794
-0.689095,-0.024591,0.298195
-0.686593,0.022058,0.344844
-0.684092,-0.022785,0.300002
-0.681591,0.006659,0.329446
-0.679090,0.006582,0.329369
-0.676588,0.016588,0.339374
-0.674087,-0.007661,0.315126
-0.671586,-0.018330,0.304457
-0.669085,-0.010074,0.312712
-0.666583,-0.001631,0.321155
-0.664082,-0.012310,0.310477
-0.661581,-0.003191,0.319595
-0.659080,-0.039167,0.283619
-0.656578,0.001396,0.324182
-0.654077,-0.015857,0.306929
-0.651576,0.001029,0.323815
-0.649075,-0.021501,0.301286
-0.646573,-0.005017,0.317769
-0.644072,0.008556,0.331342
-0.641571,0.013693,0.336479
-0.639070,-0.022362,0.300424
-0.636568,-0.012796,0.309990
-0.634067,0.007397,0.330183
-0.631566,-0.007487,0.315299
-0.629065,-0.002138,0.320649
-0.626563,0.023782,0.346569
-0.624062,-0.008457,0.314329
-0.621561,-0.006809,0.315977
-0.619060,0.020840,0.343627
-0.616558,-0.021174,0.301612
-0.614057,-0.023010,0.299776
-0.611556,0.000699,0.323485
-0.609055,0.025783,0.348569
-0.606553,-0.027201,0.295586
-0.604052,-0.002897,0.319889
-0.601551,0.018168,0.340955
-0.599050,0.036728,0.359515
-0.596548,-0.010798,0.311989
-0.594047,-0.003018,0.319769
-0.591546,0.019598,0.342385
-0.589045,-0.003820,0.318966
-0.586543,0.005437,0.328224
-0.584042,-0.011227,0.311559
-0.581541,-0.006827,0.315959
-0.579040,-0.004130,0.318657
-0.576538,0.001335,0.324122
-0.574037,-0.004745,0.318041
-0.571536,0.008481,0.331268
-0.569035,-0.001272,0.321514
-0.566533,-0.003318,0.319469
-0.564032,-0.008795,0.313992
-0.561531,0.029251,0.352038
-0.559030,-0.029547,0.293239
-0.556528,-0.000740,0.322047
-0.554027,0.011837,0.334623
-0.551526,0.004356,0.327142
-0.549025,-0.021057,0.301729
-0.546523,-0.004317,0.318469
-0.544022,-0.017458,0.305328
-0.541521,0.031646,0.354432
-0.539020,0.031378,0.354164
-0.536518,-0.001831,0.320956
-0.534017,0.006226,0.329012
-0.531516,-0.010472,0.312314
-0.529015,0.008612,0.331398
-0.526513,-0.011607,0.311179
-0.524012,0.024455,0.347242
-0.521511,-0.005325,0.317461
-0.519010,0.030785,0.353571
-0.516508,0.031965,0.354751
-0.514007,0.012275,0.335062
-0.511506,0.001173,0.323960
-0.509005,0.009486,0.332273
-0.506503,-0.009385,0.313401
-0.504002,-0.032905,0.289881
-0.501501,-0.000590,0.322196
-0.498999,-0.009424,0.313362
-0.496498,0.022647,0.345433
-0.493997,0.000863,0.323649
-0.491496,0.017366,0.340153
-0.488994,0.006838,0.329624
-0.486493,0.001051,0.323838
-0.483992,-0.051058,0.271728
-0.481491,-0.028042,0.294744
-0.478989,0.006499,0.329286
-0.476488,0.025303,0.348089
-0.473987,0.009669,0.332456
-0.471486,0.013858,0.336645
-0.468984,-0.011852,0.310935
-0.466483,0.001964,0.324751
-0.463982,0.000762,0.323548
-0.461481,0.006895,0.329681
-0.458979,0.000116,0.322903
-0.456478,-0.008319,0.314467
-0.453977,-0.041641,0.281145
-0.451476,-0.052087,0.270699
-0.448974,-0.000255,0.322532
-0.446473,-0.021941,0.300845
-0.443972,0.028732,0.351519
-0.441471,-0.010654,0.312133
-0.438969,-0.003360,0.319427
-0.436468,-0.016104,0.306682
-0.433967,0.009580,0.332367
-0.431466,-0.004388,0.318398
-0.428964,-0.009837,0.312950
-0.426463,0.014152,0.336938
-0.423962,0.026806,0.349592
-0.421461,-0.004615,0.318171
-0.418959,-0.008069,0.314718
-0.416458,-0.010569,0.312217
-0.413957,0.029510,0.352297
-0.411456,-0.018863,0.303924
-0.408954,0.005566,0.328352
-0.406453,-0.013460,0.309327
-0.403952,-0.007908,0.314878
-0.401451,0.026999,0.349786
-0.398949,-0.039352,0.283435
-0.396448,0.021995,0.344781
-0.393947,-0.002654,0.320132
-0.391446,-0.028166,0.294620
-0.388944,0.013106,0.335892
